"REF_DATE","GEO","DGUID","Labour force characteristics","Educational attainment","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-01","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","20.9","","","","1"
"2020-02","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","20.5","","","","1"
"2020-03","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","20.1","","","","1"
"2020-04","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","20.7","","","","1"
"2020-05","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","21.5","","","","1"
"2020-06","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","21.4","","","","1"
"2020-07","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","21.1","","","","1"
"2020-08","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","19.7","","","","1"
"2020-09","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","21.2","","","","1"
"2020-10","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","20.8","","","","1"
"2020-11","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","20.2","","","","1"
"2020-12","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","20.3","","","","1"
"2021-01","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","20.5","","","","1"
"2021-02","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","21.4","","","","1"
"2021-03","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","20.2","","","","1"
"2021-04","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","21.0","","","","1"
"2021-05","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","22.4","","","","1"
"2021-06","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","22.9","","","","1"
"2021-07","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","21.9","","","","1"
"2021-08","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","21.8","","","","1"
"2021-09","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","22.8","","","","1"
"2021-10","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","22.3","","","","1"
"2021-11","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","22.3","","","","1"
"2021-12","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","22.5","","","","1"
"2022-01","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","23.4","","","","1"
"2022-02","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","23.8","","","","1"
"2022-03","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","23.6","","","","1"
"2022-04","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","21.6","","","","1"
"2022-05","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","21.9","","","","1"
"2022-06","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","22.9","","","","1"
"2022-07","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","22.5","","","","1"
"2022-08","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","22.5","","","","1"
"2022-09","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","23.1","","","","1"
"2022-10","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","23.0","","","","1"
"2022-11","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","22.5","","","","1"
"2022-12","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2633604","3.1.6.2.1","21.7","","","","1"
"2015-01","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2656657","3.1.6.3.1","22.0","","","","1"
"2015-02","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2656657","3.1.6.3.1","21.4","","","","1"
"2015-03","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2656657","3.1.6.3.1","21.4","","","","1"
"2015-04","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2656657","3.1.6.3.1","20.5","","","","1"
"2015-05","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2656657","3.1.6.3.1","20.2","","","","1"
"2015-06","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2656657","3.1.6.3.1","20.6","","","","1"
"2015-07","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2656657","3.1.6.3.1","22.2","","","","1"
"2015-08","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2656657","3.1.6.3.1","21.8","","","","1"
"2015-09","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2656657","3.1.6.3.1","22.0","","","","1"
"2015-10","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2656657","3.1.6.3.1","21.8","","","","1"
"2015-11","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2656657","3.1.6.3.1","21.1","","","","1"
"2015-12","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2656657","3.1.6.3.1","20.4","","","","1"
"2016-01","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2656657","3.1.6.3.1","20.7","","","","1"
"2016-02","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2656657","3.1.6.3.1","21.1","","","","1"
"2016-03","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2656657","3.1.6.3.1","21.5","","","","1"
"2016-04","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2656657","3.1.6.3.1","22.7","","","","1"
"2016-05","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2656657","3.1.6.3.1","22.6","","","","1"
"2016-06","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2656657","3.1.6.3.1","23.8","","","","1"
"2016-07","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2656657","3.1.6.3.1","23.7","","","","1"
"2016-08","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2656657","3.1.6.3.1","23.6","","","","1"
"2016-09","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2656657","3.1.6.3.1","23.2","","","","1"
"2016-10","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2656657","3.1.6.3.1","22.6","","","","1"
"2016-11","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2656657","3.1.6.3.1","23.1","","","","1"
"2016-12","Prince Edward Island","2016A000211","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2656657","3.1.6.3.1","22.9","","","","1"
