"REF_DATE","GEO","DGUID","Immigrant status","Labour force characteristics","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-02","Alberta","2016A000248","Immigrants, landed 5 or less years earlier","Population","15 years and over","Persons","249","thousands","3","v53037096","14.3.1.1","114.9","","","","1"
"2021-03","Alberta","2016A000248","Immigrants, landed 5 or less years earlier","Population","15 years and over","Persons","249","thousands","3","v53037096","14.3.1.1","121.8","","","","1"
"2021-04","Alberta","2016A000248","Immigrants, landed 5 or less years earlier","Population","15 years and over","Persons","249","thousands","3","v53037096","14.3.1.1","120.4","","","","1"
"2021-05","Alberta","2016A000248","Immigrants, landed 5 or less years earlier","Population","15 years and over","Persons","249","thousands","3","v53037096","14.3.1.1","121.3","","","","1"
"2021-06","Alberta","2016A000248","Immigrants, landed 5 or less years earlier","Population","15 years and over","Persons","249","thousands","3","v53037096","14.3.1.1","127.5","","","","1"
"2021-07","Alberta","2016A000248","Immigrants, landed 5 or less years earlier","Population","15 years and over","Persons","249","thousands","3","v53037096","14.3.1.1","134.0","","","","1"
"2021-08","Alberta","2016A000248","Immigrants, landed 5 or less years earlier","Population","15 years and over","Persons","249","thousands","3","v53037096","14.3.1.1","136.3","","","","1"
"2021-09","Alberta","2016A000248","Immigrants, landed 5 or less years earlier","Population","15 years and over","Persons","249","thousands","3","v53037096","14.3.1.1","136.1","","","","1"
"2021-10","Alberta","2016A000248","Immigrants, landed 5 or less years earlier","Population","15 years and over","Persons","249","thousands","3","v53037096","14.3.1.1","136.5","","","","1"
"2021-11","Alberta","2016A000248","Immigrants, landed 5 or less years earlier","Population","15 years and over","Persons","249","thousands","3","v53037096","14.3.1.1","129.7","","","","1"
"2021-12","Alberta","2016A000248","Immigrants, landed 5 or less years earlier","Population","15 years and over","Persons","249","thousands","3","v53037096","14.3.1.1","126.8","","","","1"
"2022-01","Alberta","2016A000248","Immigrants, landed 5 or less years earlier","Population","15 years and over","Persons","249","thousands","3","v53037096","14.3.1.1","128.6","","","","1"
"2022-02","Alberta","2016A000248","Immigrants, landed 5 or less years earlier","Population","15 years and over","Persons","249","thousands","3","v53037096","14.3.1.1","132.0","","","","1"
"2022-03","Alberta","2016A000248","Immigrants, landed 5 or less years earlier","Population","15 years and over","Persons","249","thousands","3","v53037096","14.3.1.1","127.7","","","","1"
"2022-04","Alberta","2016A000248","Immigrants, landed 5 or less years earlier","Population","15 years and over","Persons","249","thousands","3","v53037096","14.3.1.1","120.5","","","","1"
"2022-05","Alberta","2016A000248","Immigrants, landed 5 or less years earlier","Population","15 years and over","Persons","249","thousands","3","v53037096","14.3.1.1","120.9","","","","1"
"2022-06","Alberta","2016A000248","Immigrants, landed 5 or less years earlier","Population","15 years and over","Persons","249","thousands","3","v53037096","14.3.1.1","118.2","","","","1"
"2022-07","Alberta","2016A000248","Immigrants, landed 5 or less years earlier","Population","15 years and over","Persons","249","thousands","3","v53037096","14.3.1.1","115.6","","","","1"
"2022-08","Alberta","2016A000248","Immigrants, landed 5 or less years earlier","Population","15 years and over","Persons","249","thousands","3","v53037096","14.3.1.1","113.4","","","","1"
"2022-09","Alberta","2016A000248","Immigrants, landed 5 or less years earlier","Population","15 years and over","Persons","249","thousands","3","v53037096","14.3.1.1","116.7","","","","1"
"2022-10","Alberta","2016A000248","Immigrants, landed 5 or less years earlier","Population","15 years and over","Persons","249","thousands","3","v53037096","14.3.1.1","119.6","","","","1"
"2022-11","Alberta","2016A000248","Immigrants, landed 5 or less years earlier","Population","15 years and over","Persons","249","thousands","3","v53037096","14.3.1.1","118.2","","","","1"
"2022-12","Alberta","2016A000248","Immigrants, landed 5 or less years earlier","Population","15 years and over","Persons","249","thousands","3","v53037096","14.3.1.1","119.0","","","","1"
"2015-01","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","126.0","","","","1"
"2015-02","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","111.7","","","","1"
"2015-03","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","97.9","","","","1"
"2015-04","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","100.5","","","","1"
"2015-05","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","105.4","","","","1"
"2015-06","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","111.5","","","","1"
"2015-07","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","122.8","","","","1"
"2015-08","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","129.6","","","","1"
"2015-09","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","138.3","","","","1"
"2015-10","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","144.2","","","","1"
"2015-11","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","154.2","","","","1"
"2015-12","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","161.3","","","","1"
"2016-01","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","160.0","","","","1"
"2016-02","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","159.3","","","","1"
"2016-03","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","158.2","","","","1"
"2016-04","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","159.4","","","","1"
"2016-05","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","156.0","","","","1"
"2016-06","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","152.2","","","","1"
"2016-07","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","152.3","","","","1"
"2016-08","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","153.3","","","","1"
"2016-09","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","152.8","","","","1"
"2016-10","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","151.5","","","","1"
"2016-11","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","150.5","","","","1"
"2016-12","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","146.2","","","","1"
"2017-01","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","135.0","","","","1"
"2017-02","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","123.7","","","","1"
"2017-03","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","119.6","","","","1"
"2017-04","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","125.2","","","","1"
"2017-05","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","133.1","","","","1"
"2017-06","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","144.7","","","","1"
"2017-07","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","154.0","","","","1"
"2017-08","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","160.1","","","","1"
"2017-09","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","159.5","","","","1"
"2017-10","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","154.2","","","","1"
"2017-11","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","150.2","","","","1"
"2017-12","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","145.4","","","","1"
"2018-01","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","137.1","","","","1"
"2018-02","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","132.1","","","","1"
"2018-03","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","132.0","","","","1"
"2018-04","Alberta","2016A000248","Immigrants, landed more than 5 to 10 years earlier","Population","15 years and over","Persons","249","thousands","3","v53037116","14.4.1.1","145.7","","","","1"
